module,d_in,a,b,k,m,null_kind,n_blocks,raw,cond,null_iso,null_act_raw,null_act_cond,excess_over_iso,excess_raw,excess_cond,h0_excess,excess_raw_corrected
encoder.layers.1.self_attn.q_proj,768,gtsrb,mnist,8,26,lora,29,0.7305041551589966,0.7296915054321289,0.010416666666666666,0.4968680706806481,0.4954818719998002,0.72008748849233,0.2336360844783485,0.2342096334323287,0.0,0.2336360844783485
encoder.layers.1.self_attn.q_proj,768,gtsrb,resisc45,8,26,lora,29,0.6798543930053711,0.6724956035614014,0.010416666666666666,0.5036444743163884,0.5009670462459326,0.6694377263387045,0.17620991868898273,0.1715285573154688,0.0,0.17620991868898273
encoder.layers.1.self_attn.q_proj,768,gtsrb,stanford-cars,8,26,lora,29,0.6630798578262329,0.66717928647995,0.010416666666666666,0.5005053551867604,0.4984910814091563,0.6526631911595663,0.16257450263947248,0.16868820507079363,0.0,0.16257450263947248
encoder.layers.1.self_attn.q_proj,768,gtsrb,sun397,8,26,lora,29,0.6252138614654541,0.6222941279411316,0.010416666666666666,0.5142001295462251,0.5113615375012159,0.6147971947987875,0.11101373191922903,0.11093259043991566,0.0,0.11101373191922903
encoder.layers.1.self_attn.q_proj,768,gtsrb,svhn,8,26,lora,29,0.6909462809562683,0.6850450038909912,0.010416666666666666,0.500808899756521,0.4992619939148426,0.6805296142896017,0.19013738119974732,0.1857830099761486,0.0,0.19013738119974732
encoder.layers.1.self_attn.q_proj,768,mnist,resisc45,8,26,lora,29,0.6858346462249756,0.6821631193161011,0.010416666666666666,0.490807278547436,0.4899941040202975,0.675417979558309,0.1950273676775396,0.19216901529580355,0.0,0.1950273676775396
encoder.layers.1.self_attn.q_proj,768,mnist,stanford-cars,8,26,lora,29,0.6226333379745483,0.6167938113212585,0.010416666666666666,0.4995370116084814,0.4988856827840209,0.6122166713078817,0.12309632636606693,0.11790812853723764,0.0,0.12309632636606693
encoder.layers.1.self_attn.q_proj,768,mnist,sun397,8,26,lora,29,0.7028977274894714,0.6975467205047607,0.010416666666666666,0.5014298264868557,0.49925007252022624,0.6924810608228048,0.2014679010026157,0.1982966479845345,0.0,0.2014679010026157
encoder.layers.1.self_attn.q_proj,768,mnist,svhn,8,26,lora,29,0.659271240234375,0.6538934111595154,0.010416666666666666,0.5040283347479999,0.5029721376486123,0.6488545735677084,0.1552429054863751,0.15092127351090312,0.0,0.1552429054863751
encoder.layers.1.self_attn.q_proj,768,resisc45,stanford-cars,8,26,lora,29,0.6988914012908936,0.6946181654930115,0.010416666666666666,0.5078346910886467,0.5072052055038512,0.6884747346242269,0.1910567102022469,0.1874129599891603,0.0,0.1910567102022469
encoder.layers.1.self_attn.q_proj,768,resisc45,sun397,8,26,lora,29,0.7140602469444275,0.7083113789558411,0.010416666666666666,0.5242049833759665,0.5228167250752449,0.7036435802777609,0.18985526356846094,0.18549465388059616,0.0,0.18985526356846094
encoder.layers.1.self_attn.q_proj,768,resisc45,svhn,8,26,lora,29,0.6453708410263062,0.6346774101257324,0.010416666666666666,0.4877940979786217,0.48622270161285996,0.6349541743596395,0.15757674304768443,0.14845470851287246,0.0,0.15757674304768443
encoder.layers.1.self_attn.q_proj,768,stanford-cars,sun397,8,26,lora,29,0.7285332083702087,0.7203159332275391,0.010416666666666666,0.5247159241698682,0.52352647902444,0.7181165417035421,0.2038172842003405,0.196789454203099,0.0,0.2038172842003405
encoder.layers.1.self_attn.q_proj,768,stanford-cars,svhn,8,26,lora,29,0.6418812870979309,0.6290252208709717,0.010416666666666666,0.49889447586610913,0.49632371915504336,0.6314646204312643,0.14298681123182178,0.13270150171592832,0.0,0.14298681123182178
encoder.layers.1.self_attn.q_proj,768,sun397,svhn,8,26,lora,29,0.6287251114845276,0.6196147799491882,0.010416666666666666,0.494876972399652,0.49176291935145855,0.618308444817861,0.13384813908487558,0.12785186059772968,0.0,0.13384813908487558
encoder.layers.1.self_attn.v_proj,768,dtd,eurosat,8,26,lora,29,0.6052244901657104,0.5953611135482788,0.010416666666666666,0.48438945645466447,0.48204111121594906,0.5948078234990438,0.12083503371104598,0.11332000233232975,0.0,0.12083503371104598
encoder.layers.1.self_attn.v_proj,768,dtd,gtsrb,8,26,lora,29,0.6680346727371216,0.6587058901786804,0.010416666666666666,0.4875879199244082,0.485098828561604,0.657618006070455,0.18044675281271338,0.1736070616170764,0.0,0.18044675281271338
encoder.layers.1.self_attn.v_proj,768,dtd,mnist,8,26,lora,29,0.6063793897628784,0.6018776893615723,0.010416666666666666,0.4758718400262296,0.4758794344961643,0.5959627230962118,0.1305075497366488,0.12599825486540794,0.0,0.1305075497366488
encoder.layers.1.self_attn.v_proj,768,dtd,resisc45,8,26,lora,29,0.7812373042106628,0.7792340517044067,0.010416666666666666,0.4951315810903907,0.4965284578502178,0.7708206375439962,0.28610572312027216,0.2827055938541889,0.0,0.28610572312027216
encoder.layers.1.self_attn.v_proj,768,dtd,stanford-cars,8,26,lora,29,0.7806417942047119,0.7937631607055664,0.010416666666666666,0.49907588912174106,0.499073070473969,0.7702251275380453,0.28156590508297086,0.2946900902315974,0.0,0.28156590508297086
encoder.layers.1.self_attn.v_proj,768,dtd,sun397,8,26,lora,29,0.8570364713668823,0.8593310713768005,0.010416666666666666,0.49710488272830844,0.4966348563320935,0.8466198047002157,0.3599315886385739,0.36269621504470706,0.0,0.3599315886385739
encoder.layers.1.self_attn.v_proj,768,dtd,svhn,8,26,lora,29,0.609387993812561,0.6045690774917603,0.010416666666666666,0.4878143663518131,0.4859673399478197,0.5989713271458944,0.12157362746074796,0.11860173754394054,0.0,0.12157362746074796
encoder.layers.1.self_attn.v_proj,768,eurosat,gtsrb,8,26,lora,29,0.626288890838623,0.6303422451019287,0.010416666666666666,0.4731399700976908,0.47236589109525084,0.6158722241719564,0.15314892074093223,0.15797635400667787,0.0,0.15314892074093223
encoder.layers.1.self_attn.v_proj,768,eurosat,mnist,8,26,lora,29,0.5919293165206909,0.5916709303855896,0.010416666666666666,0.48422551387920976,0.483839460182935,0.5815126498540243,0.10770380264148116,0.1078314702026546,0.0,0.10770380264148116
encoder.layers.1.self_attn.v_proj,768,eurosat,resisc45,8,26,lora,29,0.7051072120666504,0.6992207169532776,0.010416666666666666,0.48810453712940216,0.485856122802943,0.6946905453999838,0.21700267493724823,0.2133645941503346,0.0,0.21700267493724823
encoder.layers.1.self_attn.v_proj,768,eurosat,stanford-cars,8,26,lora,29,0.6148785352706909,0.6089730858802795,0.010416666666666666,0.4985806718468666,0.4976576827466488,0.6044618686040243,0.11629786342382431,0.11131540313363075,0.0,0.11629786342382431
encoder.layers.1.self_attn.v_proj,768,eurosat,sun397,8,26,lora,29,0.6250513195991516,0.6216049194335938,0.010416666666666666,0.49564506812021136,0.4949879124760628,0.614634652932485,0.12940625147894025,0.12661700695753098,0.0,0.12940625147894025
encoder.layers.1.self_attn.v_proj,768,eurosat,svhn,8,26,lora,29,0.6960941553115845,0.695741593837738,0.010416666666666666,0.5047172699123621,0.5033737439662218,0.6856774886449178,0.19137688539922237,0.19236784987151623,0.0,0.19137688539922237
encoder.layers.1.self_attn.v_proj,768,gtsrb,mnist,8,26,lora,29,0.6465471982955933,0.6445639133453369,0.010416666666666666,0.4891247949562967,0.4884549775160849,0.6361305316289266,0.15742240333929658,0.156108935829252,0.0,0.15742240333929658
encoder.layers.1.self_attn.v_proj,768,gtsrb,resisc45,8,26,lora,29,0.6788163781166077,0.6693388223648071,0.010416666666666666,0.47848553443327546,0.4751414800994098,0.668399711449941,0.2003308436833322,0.1941973422653973,0.0,0.2003308436833322
encoder.layers.1.self_attn.v_proj,768,gtsrb,stanford-cars,8,26,lora,29,0.7036001682281494,0.6877602934837341,0.010416666666666666,0.4897755072452128,0.48844640608876944,0.6931835015614828,0.21382466098293662,0.1993138873949647,0.0,0.21382466098293662
encoder.layers.1.self_attn.v_proj,768,gtsrb,sun397,8,26,lora,29,0.704337477684021,0.697187066078186,0.010416666666666666,0.49192491406574845,0.4891756805591285,0.6939208110173544,0.21241256361827254,0.2080113855190575,0.0,0.21241256361827254
encoder.layers.1.self_attn.v_proj,768,gtsrb,svhn,8,26,lora,29,0.7471139430999756,0.744820773601532,0.010416666666666666,0.4798919972963631,0.477707770653069,0.736697276433309,0.26722194580361247,0.26711300294846296,0.0,0.26722194580361247
encoder.layers.1.self_attn.v_proj,768,mnist,resisc45,8,26,lora,29,0.6463087797164917,0.6423631906509399,0.010416666666666666,0.4877194077707827,0.4851412489078939,0.6358921130498251,0.158589371945709,0.15722194174304605,0.0,0.158589371945709
encoder.layers.1.self_attn.v_proj,768,mnist,stanford-cars,8,26,lora,29,0.6118388772010803,0.621458113193512,0.010416666666666666,0.4938400941900909,0.4929612916894257,0.6014222105344137,0.11799878301098943,0.12849682150408626,0.0,0.11799878301098943
encoder.layers.1.self_attn.v_proj,768,mnist,sun397,8,26,lora,29,0.6725460886955261,0.667315661907196,0.010416666666666666,0.499766050837934,0.4981188368983567,0.6621294220288595,0.1727800378575921,0.16919682500883937,0.0,0.1727800378575921
encoder.layers.1.self_attn.v_proj,768,mnist,svhn,8,26,lora,29,0.6055556535720825,0.6075321435928345,0.010416666666666666,0.4852143540047109,0.484498655423522,0.5951389869054159,0.1203412995673716,0.12303348816931248,0.0,0.1203412995673716
encoder.layers.1.self_attn.v_proj,768,resisc45,stanford-cars,8,26,lora,29,0.764376699924469,0.7522268295288086,0.010416666666666666,0.4968869872391224,0.49504510778933764,0.7539600332578024,0.2674897126853466,0.25718172173947096,0.0,0.2674897126853466
encoder.layers.1.self_attn.v_proj,768,resisc45,sun397,8,26,lora,29,0.7849097847938538,0.7811672687530518,0.010416666666666666,0.4984558215364814,0.4978146441280842,0.7744931181271871,0.2864539632573724,0.2833526246249676,0.0,0.2864539632573724
encoder.layers.1.self_attn.v_proj,768,resisc45,svhn,8,26,lora,29,0.6412912011146545,0.6370856165885925,0.010416666666666666,0.4752385150641203,0.4730674307793379,0.6308745344479879,0.16605268605053425,0.16401818580925465,0.0,0.16605268605053425
encoder.layers.1.self_attn.v_proj,768,stanford-cars,sun397,8,26,lora,29,0.8725764751434326,0.8899895548820496,0.010416666666666666,0.5025561666116118,0.5022405791096389,0.862159808476766,0.3700203085318208,0.38774897577241063,0.0,0.3700203085318208
